name,height,co2_absorption,canopy_cover
Tilia cordata,8,3,38.5
Tilia cordata,8,2.6,38.5
Tilia cordata,6,2.3,28.3
Tilia cordata,6,2.3,28.3
Tilia cordata,6,1.9,28.3
Tilia cordata,6,2.3,28.3
Tilia cordata,8,2.4,38.5
Tilia cordata,8,3,38.5
Tilia cordata,6,1.6,19.6
Tilia cordata,6,1.6,19.6
Tilia cordata,6,1.9,28.3
Tilia cordata,6,1.9,28.3
Tilia cordata,6,1.9,28.3
Tilia cordata,5,1.1,7.1
Tilia cordata,5,1.3,7.1
Tilia cordata,5,1.4,19.6
Tilia cordata,4,0.8,1.8
Tilia cordata,4,0.8,1.8
Tilia cordata,4,0.8,1.8
Tilia cordata,8,3,50.3
Tilia cordata,8,2.8,38.5
Tilia cordata,8,2.8,38.5
Tilia cordata,7,1.6,28.3
Tilia cordata,8,2.8,38.5
Tilia cordata,4,0.7,1.8
Carpinus betulus,4.5,1.3,1.8
Tilia cordata,12,4,78.5
Tilia cordata,4,0.8,3.1
Tilia cordata,4,0.8,3.1
Acer campestre,4,0.6,4.9
Celtis australis,3.5,0.5,0.8
Celtis australis,3.5,0.4,0.8
Celtis australis,3.5,0.4,1.8
Celtis australis,4,0.4,1.8
Celtis australis,4,0.4,1.8
Celtis australis,6,0.7,19.6
Celtis australis,5,0.8,12.6
Celtis australis,3.5,0.5,1.8
Celtis australis,5,0.7,12.6
Celtis australis,3.5,0.5,1.8
Aesculus hippocastanum,8,17.5,63.6
Aesculus hippocastanum,11,16.8,78.5
Sophora japonica,12,5.9,50.3
Sophora japonica,12,8.1,78.5
Sophora japonica,12,5.4,50.3
Sophora japonica,12,4.1,50.3
Sophora japonica,13,8.6,78.5
Sophora japonica,12,4.1,50.3
Sophora japonica,12,3.9,78.5
Sophora japonica,12,3.9,78.5
Sophora japonica,13,10.9,113.1
Sophora japonica,10,6.6,50.3
Sophora japonica,9,4.1,50.3
Sophora japonica,12,7.6,78.5
Sophora japonica,13,9.199999999999999,78.5
Sophora japonica,8,2.2,28.3
Sophora japonica,14,10.6,78.5
Sophora japonica,13,9.199999999999999,78.5
Sophora japonica,8,1.5,12.6
Sophora japonica,12,8.1,113.1
Sophora japonica,8,2.1,28.3
Sophora japonica,10,2.4,50.3
Sophora japonica,8,2.1,28.3
Sophora japonica,12,5.4,63.6
Sophora japonica,14,3.7,28.3
Sophora japonica,13,4.1,50.3
Sophora japonica,14,5.4,50.3
Sophora japonica,14,8.6,78.5
Sophora japonica,14,8.6,78.5
Celtis australis,4,0.8,12.6
Celtis australis,6,0.8,19.6
Platanus x hispanica,5,2.2,7.1
Platanus x hispanica,5,2.4,12.6
Platanus x hispanica,6,2.7,12.6
Platanus x hispanica,6,2.7,12.6
Platanus x hispanica,6,2.4,7.1
Platanus x hispanica,6,2.7,12.6
Platanus x hispanica,6,2.7,12.6
Platanus x hispanica,6,2.7,12.6
Platanus x hispanica,6,3,19.6
Platanus x hispanica,6,3.2,28.3
Platanus x hispanica,6,2.4,7.1
Platanus x hispanica,7,3.2,28.3
Platanus x hispanica,6,2.2,12.6
Platanus x hispanica,6,2.2,12.6
Platanus x hispanica,4,0.8,1.8
Platanus x hispanica,7,3.2,28.3
Platanus x hispanica,4,1.1,1.8
Platanus x hispanica,7,3.2,28.3
Platanus x hispanica,6,3,19.6
Platanus x hispanica,6,3.2,28.3
Platanus x hispanica,6,2.7,28.3
Platanus x hispanica,6,2.7,28.3
Platanus x hispanica,6,2.7,28.3
Platanus x hispanica,6,2.7,28.3
Platanus x hispanica,6,3,28.3
Platanus x hispanica,4,1.1,1.8
Platanus x hispanica,4.5,1.1,1.8
Platanus x hispanica,4.5,1.1,1.8
Platanus x hispanica,4.5,1.1,1.8
Celtis australis,3.5,0.4,1.8
Platanus x hispanica,14,9.300000000000001,50.3
Acer campestre,4,0.8,1.8
Platanus x hispanica,11,4.4,50.3
Platanus x hispanica,13,11.8,113.1
Platanus x hispanica,13,8.9,78.5
Platanus x hispanica,12,6.7,78.5
Platanus x hispanica,10,3,28.3
Celtis australis,4,0.5,12.6
Tilia cordata,16,7.2,63.6
Platanus x hispanica,7,2.2,1.8
Aesculus hippocastanum,3,0.9,32.7
Platanus x hispanica,6,1.1,1.8
Platanus x hispanica,6,1.1,1.8
Platanus x hispanica,6,1.1,1.8
Platanus x hispanica,6,1.1,1.8
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Platanus x hispanica,3,0.9,72.5
Celtis australis,3.5,0.5,1.8
Celtis australis,3.5,0.6,3.1
Celtis australis,4,0.6,1.8
Celtis australis,4,0.6,1.8
Celtis australis,4,0.6,1.8
Platanus x hispanica,6,3,19.6
Platanus x hispanica,6.5,3.2,19.6
Platanus x hispanica,6.5,3.2,19.6
Platanus x hispanica,5,1.3,7.1
Platanus x hispanica,6,1.7,12.6
Platanus x hispanica,6,2.7,19.6
Platanus x hispanica,6,2.7,19.6
Platanus x hispanica,6.5,3.5,19.6
Platanus x hispanica,6.5,3,19.6
Platanus x hispanica,6.5,3.5,28.3
Platanus x hispanica,7,4.7,38.5
Platanus x hispanica,7,4.7,38.5
Platanus x hispanica,7,3.8,28.3
Platanus x hispanica,7,4.4,38.5
Platanus x hispanica,7,4.1,28.3
Platanus x hispanica,6,3,28.3
Platanus x hispanica,6,3,28.3
Platanus x hispanica,6,3,28.3
Platanus x hispanica,7,4.1,38.5
Platanus x hispanica,6,2,12.6
Platanus x hispanica,5,1.5,7.1
Platanus x hispanica,6,3.5,12.6
Platanus x hispanica,6,3,12.6
Platanus x hispanica,6,3,12.6
Platanus x hispanica,6,3,12.6
Platanus x hispanica,6,3,12.6
Platanus x hispanica,4,1.1,0.8
Platanus x hispanica,7,5.3,28.3
Platanus x hispanica,6,3.5,19.6
Platanus x hispanica,7,5.7,28.3
Platanus x hispanica,5,1.1,0.8
Platanus x hispanica,5,0.9,1.8
Platanus x hispanica,6,3.5,19.6
Platanus x hispanica,7,5.7,38.5
Platanus x hispanica,4,0.9,0.8
Platanus x hispanica,4,0.9,0.8
Platanus x hispanica,6,3,28.3
Platanus x hispanica,5,2,7.1
Platanus x hispanica,7,3.8,28.3
Platanus x hispanica,6,3,19.6
Platanus x hispanica,6,3,19.6
Platanus x hispanica,6,3,19.6
Celtis australis,12,1.8,50.3
Celtis australis,13,2,78.5
Celtis australis,7,1,28.3
Tilia cordata,4,1,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia cordata,4,1,4.9
Tilia cordata,4,1,4.9
Tilia cordata,4,1,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Tilia x europaea,4,2.3,4.9
Platanus x hispanica,7,6,38.5
Sophora japonica,5,1.2,19.6
Sophora japonica,5,1.3,19.6
Sophora japonica,3,0.7,1.8
Sophora japonica,4,0.7,3.1
Sophora japonica,4,0.7,3.1
Sophora japonica,3.5,0.7,1.8
Sophora japonica,4,1.1,12.6
Platanus x hispanica,19,36.5,283.5
Platanus x hispanica,17,36.5,254.5
Platanus x hispanica,17,23,227
Platanus x hispanica,16,15.7,176.7
Platanus x hispanica,18,32.6,227
Platanus x hispanica,19,33.7,153.9
Platanus x hispanica,19,28.3,95
Platanus x hispanica,21,33.7,283.5
Platanus x hispanica,5,2,7.1
Cupressus,9,6.1,0.8
Cupressus,9,6.1,0.8
Cupressus,9,6.1,0.8
Tilia x europaea,7,5,19.6
Celtis australis,5,0.8,19.6
Tilia cordata,12,6,78.5
Tilia cordata,11,5.3,50.3
Tilia cordata,10,2.4,28.3
Tilia cordata,11,5.3,50.3
Tilia cordata,11,5.3,50.3
Tilia cordata,11,5.3,50.3
Tilia cordata,11,5.3,50.3
Tilia cordata,11,5.3,50.3
Tilia cordata,11,5.3,50.3
Tilia cordata,11,5.3,50.3
Tilia cordata,11,5.3,50.3
Cupressus,6,6.6,12.6
Cupressus,6,7,12.6
Cupressus,6,6.6,12.6
Tilia x europaea,10,9.1,50.3
Carpinus betulus,4,3.2,3.1
Carpinus betulus,6,3.5,7.1
Carpinus betulus,6,6.7,7.1
Carpinus betulus,5,3.5,7.1
Carpinus betulus,5,3.9,7.1
Carpinus betulus,5,3.7,7.1
Carpinus betulus,6,5.3,7.1
Carpinus betulus,6,4.5,7.1
Carpinus betulus,6,5,7.1
Carpinus betulus,5,3.2,7.1
Carpinus betulus,5,3.2,7.1
Carpinus betulus,4,3,7.1
Carpinus betulus,4,3.5,3.1
Carpinus betulus,4,3,3.1
Carpinus betulus,5,2.1,7.1
Carpinus betulus,6,3.7,7.1
Carpinus betulus,4,3.2,12.6
Carpinus betulus,4,3.2,12.6
Carpinus betulus,4,2.5,3.1
Carpinus betulus,5,3.5,12.6
Carpinus betulus,4,2.7,7.1
Carpinus betulus,4,2.7,3.1
Carpinus betulus,3,2.1,3.1
Carpinus betulus,4,3,3.1
Carpinus betulus,3,2.1,3.1
Carpinus betulus,4,1.9,3.1
Carpinus betulus,4,2.5,3.1
Carpinus betulus,4,3.2,7.1
Carpinus betulus,4,2.1,3.1
Carpinus betulus,4,2.1,3.1
Carpinus betulus,4,2.1,3.1
Carpinus betulus,4,2.1,3.1
Carpinus betulus,4,2.5,3.1
Carpinus betulus,3,2.1,3.1
Carpinus betulus,4,2.5,7.1
Carpinus betulus,4,2.1,7.1
Carpinus betulus,4,2.5,3.1
Platanus x hispanica,9,7.8,28.3
Carpinus betulus,7,6.7,50.3
Carpinus betulus,4,2.1,3.1
Carpinus betulus,4,2.1,3.1
Carpinus betulus,4,2.7,3.1
Carpinus betulus,4,2.7,3.1
Carpinus betulus,4,3,3.1
Carpinus betulus,4,1,0.8
Platanus x hispanica,13,18.1,78.5
Platanus x hispanica,12,9.300000000000001,63.6
Platanus x hispanica,14,19.1,113.1
Platanus x hispanica,13,21.5,95
Carpinus betulus,4,2.7,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,3,1.9,3.1
Carpinus betulus,5,1,0.8
Carpinus betulus,3,1.1,0.8
Carpinus betulus,3,1.9,0.8
Carpinus betulus,3,1.3,0.8
Carpinus betulus,4,3,3.1
Carpinus betulus,3,2.5,3.1
Carpinus betulus,3,2.5,3.1
Carpinus betulus,3,3,3.1
Carpinus betulus,3,2.5,3.1
Carpinus betulus,4,3,3.1
Carpinus betulus,5,3,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,4,2.5,3.1
Carpinus betulus,4,3,3.1
Carpinus betulus,4,2.7,3.1
Carpinus betulus,3,3,3.1
Carpinus betulus,3,2.5,3.1
Carpinus betulus,3,2.5,3.1
Carpinus betulus,3,1.9,3.1
Carpinus betulus,4,3.2,3.1
Carpinus betulus,5,3.5,3.1
Celtis australis,5,1.1,19.6
Celtis australis,5,1,12.6
Celtis australis,6,1.3,19.6
Celtis australis,7,1.5,19.6
Celtis australis,6,1.2,19.6
Celtis australis,7,1.5,19.6
Celtis australis,8,1.7,50.3
Celtis australis,7,1.1,50.3
Celtis australis,7,1,50.3
Celtis australis,6,1.3,38.5
Celtis australis,6,1.5,50.3
Celtis australis,5,1.1,38.5
Aesculus hippocastanum,8,15.3,50.3
Celtis australis,6,1,28.3
Celtis australis,5,1,28.3
Celtis australis,5,1.3,28.3
Celtis australis,11,1.2,153.9
Celtis australis,9,2,63.6
Celtis australis,9,1.7,50.3
Celtis australis,8,2.2,63.6
Celtis australis,10,1.4,113.1
Celtis australis,5,2,19.6
Tilia x europaea,4,2,1.8
Tilia x europaea,4,2.6,3.1
Sophora japonica,15,10.5,153.9
Sophora japonica,12,4.7,63.6
Sophora japonica,13,5,38.5
Sophora japonica,11,6.1,28.3
Sophora japonica,9,2.8,28.3
Sophora japonica,10,4.5,19.6
Sophora japonica,8,4.7,19.6
Sophora japonica,10,9.4,153.9
Sophora japonica,8,4.7,113.1
Sophora japonica,10,9.4,153.9
Celtis australis,18,0.3,153.9
Aesculus hippocastanum,9,17.5,12.6
Tilia x europaea,12,35.2,78.5
Tilia cordata,13,12.5,63.6
Tilia x europaea,14,36.6,113.1
Tilia x europaea,14,32.4,113.1
Celtis australis,5,0.6,3.1
Celtis australis,4,0.6,3.1
Celtis australis,5,0.7,7.1
Celtis australis,5,0.7,7.1
Celtis australis,5,0.6,7.1
Tilia x europaea,8,29.7,78.5
Tilia x europaea,12,33.8,78.5
Tilia x europaea,11,36.6,63.6
Tilia x europaea,12,36.6,78.5
Tilia x europaea,11,35.2,78.5
Tilia x europaea,11,28.3,63.6
Tilia x europaea,15,33.8,63.6
Tilia x europaea,13,28.3,95
Tilia x europaea,8,17.1,50.3
Tilia cordata,6,6,19.6
Tilia cordata,9,5.3,28.3
Tilia x europaea,9,17.1,38.5
Tilia x europaea,9,17.7,28.3
Tilia cordata,9,8.199999999999999,28.3
Tilia cordata,10,7.7,50.3
Tilia x europaea,10,19.5,50.3
Tilia x europaea,10,19.5,50.3
Tilia x europaea,8,16,50.3
Tilia cordata,8,2.8,28.3
Tilia x europaea,9,17.7,28.3
Celtis australis,12,1.8,113.1
Celtis australis,6,1.1,28.3
Platanus x hispanica,6,6.7,28.3
Platanus x hispanica,6,4.1,12.6
Tilia x europaea,5,2,0.8
Aesculus hippocastanum,14,24.9,201.1
Tilia x europaea,11,18.3,63.6
Platanus x hispanica,16,32.8,254.5
Sophora japonica,5,1.6,3.1
Sophora japonica,5,1.5,3.1
Sophora japonica,5,1.5,3.1
Sophora japonica,5,1.2,3.1
Sophora japonica,5,1.1,3.1
Sophora japonica,5,1.6,3.1
Sophora japonica,4,1.2,3.1
Sophora japonica,5,1.2,3.1
Sophora japonica,6,4.7,50.3
Aesculus hippocastanum,3.5,0.9,1.8
Aesculus hippocastanum,3.5,0.9,1.8
Aesculus hippocastanum,3.5,0.9,1.8
Aesculus hippocastanum,3.5,0.9,1.8
Aesculus hippocastanum,3.5,0.9,1.8
Aesculus hippocastanum,3.5,0.9,1.8
Aesculus hippocastanum,9,7.9,63.6
Aesculus hippocastanum,10,9,78.5
Aesculus hippocastanum,10,15.5,113.1
Carpinus betulus,8,6.3,113.1
Tilia x europaea,12,23.2,113.1
Aesculus hippocastanum,9,17.5,78.5
Aesculus hippocastanum,12,10.5,113.1
Aesculus hippocastanum,9,14.2,95
Aesculus hippocastanum,9,14.2,95
Carpinus betulus,8,4.7,50.3
Aesculus hippocastanum,7,8.800000000000001,50.3
Aesculus hippocastanum,8,15.3,95
Aesculus hippocastanum,10,9.699999999999999,78.5
Aesculus hippocastanum,8,6,50.3
Aesculus hippocastanum,10,17.6,153.9
Aesculus hippocastanum,18,10.1,113.1
Aesculus hippocastanum,11,17.7,78.5
Aesculus hippocastanum,11,17.7,78.5
Aesculus hippocastanum,21,22,176.7
Tilia cordata,14,4.9,113.1
Tilia cordata,17,4.9,95
Tilia x europaea,14,26.4,153.9
Prunus cerasifera,4.5,3.2,4.9
Celtis australis,4,0.6,3.1
Acer campestre,4,1,3.1
Celtis australis,6,1.3,50.3
Celtis australis,6,1.5,50.3
Celtis australis,7,1.6,113.1
Prunus cerasifera,4,4.4,12.6
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,4,2.9,3.1
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,5,5,12.6
Prunus cerasifera,5,4.4,12.6
Prunus cerasifera,5,3.8,12.6
Prunus cerasifera,4,3.8,12.6
Prunus cerasifera,4,5,12.6
Prunus cerasifera,4,3.8,12.6
Prunus cerasifera,4,4.1,12.6
Celtis australis,8,1.9,113.1
Celtis australis,9,1.9,95
Celtis australis,8,1.8,95
Celtis australis,7,1.8,63.6
Celtis australis,8,1.5,63.6
Celtis australis,6,1.8,63.6
Celtis australis,5,1,38.5
Celtis australis,7,1.1,28.3
Celtis australis,5,1.3,19.6
Celtis australis,6,1.3,63.6
Celtis australis,7,1.3,63.6
Celtis australis,7,1.3,95
Celtis australis,7,1.3,95
Celtis australis,6,1.3,50.3
Celtis australis,8,2,95
Celtis australis,7,1.9,63.6
Celtis australis,8,1.5,63.6
Celtis australis,8,1.8,95
Platanus x hispanica,23,36.5,153.9
Platanus x hispanica,24,33.3,254.5
Tilia x europaea,17,40.1,95
Tilia cordata,18,16.9,113.1
Acer campestre,6,2.2,12.6
Acer campestre,5,2.1,7.1
Acer campestre,6,2.2,12.6
Tilia cordata,3,0.8,0.8
Tilia cordata,3,1.1,0.8
Tilia cordata,3,0.8,0.8
Tilia cordata,3,0.8,0.8
Tilia cordata,3,0.8,0.8
Platanus x hispanica,3,1.1,0.8
Sophora japonica,3,0.7,0.8
Sophora japonica,3,0.7,0.8
Sophora japonica,5,1.6,3.1
Sophora japonica,5,1.6,3.1
Sophora japonica,5,1.6,3.1
Tilia cordata,9,12.5,38.5
Aesculus hippocastanum,8,15.7,38.5
Aesculus hippocastanum,8,6.3,38.5
Aesculus hippocastanum,8,6.3,38.5
Celtis australis,6,1.3,63.6
Tilia x europaea,5,6.3,12.6
Aesculus hippocastanum,5,3.2,12.6
Celtis australis,5,1,12.6
Tilia x europaea,10,27.7,113.1
Tilia x europaea,6,16,113.1
Celtis australis,7,1.8,113.1
Celtis australis,7,1.8,113.1
Celtis australis,7,1.8,113.1
Celtis australis,4,0.9,7.1
Celtis australis,4,0.9,7.1
Celtis australis,4,0.9,7.1
Celtis australis,4,0.9,7.1
Celtis australis,4,0.9,7.1
Celtis australis,4,0.9,7.1
Celtis australis,4,0.9,7.1
Celtis australis,4,0.9,7.1
Celtis australis,4,1.8,50.3
Celtis australis,4,1.3,50.3
Prunus cerasifera,3,2.9,3.1
Platanus x hispanica,12,20.5,153.9
Platanus x hispanica,12,20.5,153.9
Platanus x hispanica,12,25.6,153.9
Platanus x hispanica,12,20.5,153.9
Aesculus hippocastanum,9,9.6,50.3
Aesculus hippocastanum,9,9.6,50.3
Acer campestre,9,2.7,50.3
Aesculus hippocastanum,9,13.4,50.3
Aesculus hippocastanum,9,13.4,50.3
Aesculus hippocastanum,9,13.4,50.3
Platanus x hispanica,28,30.1,346.4
Platanus x hispanica,16,36.5,346.4
Acer campestre,9,3.8,50.3
Aesculus hippocastanum,10,9,78.5
Aesculus hippocastanum,10,17.6,78.5
Aesculus hippocastanum,10,17.6,78.5
Tilia x europaea,10,23.2,113.1
Tilia x europaea,10,16,113.1
Tilia x europaea,5,9.1,28.3
Tilia x europaea,5,9.1,12.6
Tilia x europaea,5,9.1,12.6
Tilia x europaea,5,9.1,12.6
Tilia x europaea,5,9.1,12.6
Tilia x europaea,5,9.1,12.6
Tilia x europaea,5,9.1,12.6
Tilia x europaea,5,9.1,12.6
Platanus x hispanica,4,1.5,7.1
Platanus x hispanica,4,1.5,7.1
Platanus x hispanica,7,7.1,95
Platanus x hispanica,7,7.1,95
Platanus x hispanica,4,1.5,7.1
Tilia x europaea,7,4.6,12.6
Platanus x hispanica,20,5.5,227
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,11.6,78.5
Tilia x europaea,8,23.2,78.5
Tilia x europaea,8,23.2,78.5
Tilia x europaea,8,23.2,78.5
Tilia cordata,8,3.8,50.3
Tilia cordata,8,3.8,50.3
Tilia cordata,8,4.9,50.3
Prunus cerasifera,8,6.1,28.3
Prunus cerasifera,8,5.5,28.3
Prunus cerasifera,8,5.5,28.3
Prunus cerasifera,8,4.5,28.3
Celtis australis,5,1.5,50.3
Celtis australis,5,1.5,50.3
Tilia cordata,8,3.8,50.3
Tilia cordata,8,3.8,50.3
Tilia cordata,8,3.8,50.3
Tilia cordata,8,6,50.3
Tilia cordata,8,6,50.3
Tilia cordata,8,6,50.3
Tilia cordata,8,4.9,50.3
Tilia cordata,8,6,50.3
Tilia cordata,8,4.9,50.3
Tilia cordata,8,4.9,50.3
Tilia cordata,8,4.9,50.3
Tilia cordata,8,4.9,50.3
Tilia cordata,8,4.9,50.3
Celtis australis,6,1.8,113.1
Celtis australis,6,1.5,113.1
Celtis australis,3,0.9,28.3
Celtis australis,6,1.5,113.1
Celtis australis,3,0.9,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.3,28.3
Celtis australis,5,1.9,28.3
Celtis australis,4,0.8,3.1
Sophora japonica,4,1.6,3.1
Celtis australis,4,0.8,3.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Prunus cerasifera,4,5,7.1
Aesculus hippocastanum,6,6.8,38.5
Aesculus hippocastanum,6,6.2,38.5
Tilia cordata,7,4.9,95
Celtis australis,5,1.3,50.3
Celtis australis,5,1.3,50.3
Celtis australis,5,1.9,50.3
Tilia cordata,5,3,28.3
Tilia cordata,5,4.4,28.3
Tilia cordata,5,4.4,28.3
Platanus x hispanica,8,20.5,95
Sophora japonica,5,1.6,7.1
Sophora japonica,5,3.3,7.1
Acer campestre,5,1.7,7.1
Acer campestre,5,1.7,7.1
Tilia cordata,5,1.9,7.1
Tilia cordata,5,1.9,7.1
Sophora japonica,5,3.3,12.6
Celtis australis,4,1.3,19.6
Celtis australis,4,0.8,19.6
Tilia cordata,4,2.6,3.1
Acer campestre,6,3.8,19.6
Celtis australis,6,1.3,12.6
Celtis australis,6,1.3,12.6
Celtis australis,6,1.3,12.6
Cupressus,6,7.9,0.8
Celtis australis,5,1.4,38.5
Celtis australis,5,1.1,38.5
Celtis australis,3,0.6,0.8
Tilia cordata,3,1.1,0.8
Prunus cerasifera,3,1.6,0.8
Carpinus betulus,3,1.7,0.8
Carpinus betulus,3,1.7,0.8
Carpinus betulus,3,1.7,0.8
Platanus x hispanica,9,11.8,63.6
Platanus x hispanica,9,11.8,63.6
Platanus x hispanica,9,9.300000000000001,63.6
Platanus x hispanica,9,11.8,63.6
Platanus x hispanica,9,11.8,63.6
Platanus x hispanica,9,6.7,63.6
Aesculus hippocastanum,6,18.6,19.6
Aesculus hippocastanum,5,13.1,19.6
Aesculus hippocastanum,5,13.1,19.6
Aesculus hippocastanum,5,13.1,19.6
Acer campestre,5,2.3,12.6
Acer campestre,5,2.3,12.6
Acer campestre,5,2.3,12.6
Celtis australis,4,0.8,3.1
Celtis australis,6,1.1,12.6
Celtis australis,5,1,12.6
Platanus x hispanica,4,4.7,38.5
Platanus x hispanica,3,2.4,19.6
Platanus x hispanica,2,1.1,3.1
Platanus x hispanica,2,2.4,3.1
Platanus x hispanica,2,2.4,3.1
Sophora japonica,2,3.9,3.1
Platanus x hispanica,2,2.4,3.1
Carpinus betulus,4,3.5,12.6
Carpinus betulus,4,3.5,12.6
Tilia cordata,4,1.4,3.1
Carpinus betulus,4,4.2,7.1
Carpinus betulus,4,4.2,7.1
Carpinus betulus,4,4.2,7.1
Carpinus betulus,4,4.2,7.1
Carpinus betulus,4,4.2,7.1
Carpinus betulus,4,4.2,7.1
Platanus x hispanica,5,3,12.6
Celtis australis,3,0.8,7.1
Sophora japonica,6,3.9,19.6
Sophora japonica,6,3.9,19.6
Sophora japonica,6,3.9,19.6
Prunus cerasifera,4,7,28.3
Aesculus hippocastanum,7,6.2,28.3
Platanus x hispanica,12,6.7,38.5
Celtis australis,11,1.8,50.3
Tilia cordata,14,8.699999999999999,50.3
Prunus cerasifera,4,7,28.3
Tilia cordata,4,1.4,3.1
Tilia cordata,4,1.4,3.1
Tilia cordata,4,1.4,3.1
Tilia cordata,4,1.4,3.1
Tilia cordata,4,1.4,3.1
Tilia cordata,7,3.2,28.3
Tilia cordata,7,3.2,28.3
Tilia cordata,7,3.2,28.3
Tilia cordata,7,3.2,28.3
Tilia cordata,7,3.2,28.3
Tilia cordata,7,3.2,28.3
Tilia cordata,7,3.2,28.3
Tilia cordata,7,3.2,28.3
Celtis australis,6,1.6,50.3
Celtis australis,6,1.6,50.3
Celtis australis,6,1.8,19.6
Celtis australis,3,0.5,0.8
Celtis australis,3,0.5,0.8
Sophora japonica,6,1.6,3.1
Prunus cerasifera,3,1.2,0.8
Prunus cerasifera,3,1.2,0.8
Prunus cerasifera,3,1.2,0.8
Celtis australis,5,0.8,12.6
Sophora japonica,6,1.6,7.1
Celtis australis,6,1.9,63.6
Celtis australis,6,1.6,63.6
Celtis australis,6,1.7,63.6
Celtis australis,4,1.1,28.3
Celtis australis,4,1.1,28.3
Cupressus,4,10.6,12.6
Celtis australis,4,0.8,19.6
Celtis australis,4,0.8,19.6
Celtis australis,4,0.8,19.6
Aesculus hippocastanum,4,2.2,19.6
Prunus cerasifera,8,7,19.6
Platanus x hispanica,12,11.8,50.3
Tilia cordata,12,8.199999999999999,95
Platanus x hispanica,12,8.199999999999999,12.6
Platanus x hispanica,19,20.5,113.1
Celtis australis,3,0.8,0.8
Celtis australis,3,0.8,0.8
Tilia cordata,8,5.1,38.5
Prunus cerasifera,4,2.6,3.1
Prunus cerasifera,4,2.6,3.1
Prunus cerasifera,4,2.6,3.1
Prunus cerasifera,4,2.6,3.1
Prunus cerasifera,4,2.6,3.1
Prunus cerasifera,4,2.6,3.1
