awardYear,category,name,gender,birth_date,affiliation_1,birth_cityNow,birth_countryNow,motivation,award_link,laureate_link,img_online_path,img_local_path,age,affiliation_country,affiliation_zone,birth_zone,affiliation_lat,affiliation_lon,affiliation_zone_lat,affiliation_zone_lon,birth_lat,birth_lon,birth_zone_lat,birth_zone_lon
2015,Medicine,Tu Youyou,female,1930-12-30,"China Academy of Traditional Chinese Medicine, Beijing, China",Zhejiang Ningbo,China,for her discoveries concerning a novel therapy against Malaria,https://masterdataapi.nobelprize.org/2/nobelPrize/med/2015,http://masterdataapi.nobelprize.org/2/laureate/918,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/D810_4987_Tu_Youyou%2C_medicine_%2822945001843%29_%28cropped%29.jpg/220px-D810_4987_Tu_Youyou%2C_medicine_%2822945001843%29_%28cropped%29.jpg,faces/Q462843.jpg,85,China,China,China,32.87,105.22,32.87,105.22,32.87,105.22,32.87,105.22
2015,Physics,Arthur B. McDonald,male,1943-08-29,"Queen's University, Kingston, Canada",Sydney,Canada,"for the discovery of neutrino oscillations, which shows that neutrinos have mass",https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2015,http://masterdataapi.nobelprize.org/2/laureate/920,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Arthur_B._McDonald_5139-2015.jpg/220px-Arthur_B._McDonald_5139-2015.jpg,faces/Q710597.jpg,72,Canada,North America,North America,54.98,-100.53,38.51,-100.3,54.98,-100.53,38.51,-100.3
2015,Chemistry,Paul Modrich,male,1946-06-13,"Howard Hughes Medical Institute, Durham, NC, USA","Raton, NM",USA,for mechanistic studies of DNA repair,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2015,http://masterdataapi.nobelprize.org/2/laureate/922,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Paul_L._Modrich_0116.jpg/220px-Paul_L._Modrich_0116.jpg,faces/Q7151888.jpg,69,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2016,Peace,Juan Manuel Santos,male,1951-08-10,,Bogotá,Colombia,for his resolute efforts to bring the country's more than 50-year-long civil war to an end,https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2016,http://masterdataapi.nobelprize.org/2/laureate/934,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Juan_Manuel_Santos_and_Lula_%28cropped%29.jpg/220px-Juan_Manuel_Santos_and_Lula_%28cropped%29.jpg,faces/Q57311.jpg,65,,,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Chemistry,Jean-Pierre Sauvage,male,1944-10-21,"University of Strasbourg, Strasbourg, France",Paris,France,for the design and synthesis of molecular machines,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2016,http://masterdataapi.nobelprize.org/2/laureate/931,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Jean-Pierre_Sauvage.jpg/220px-Jean-Pierre_Sauvage.jpg,faces/Q3169751.jpg,72,France,Europe,Europe,46.97,2.7,48.55,5.72,46.97,2.7,48.55,5.72
2016,Literature,Bob Dylan,male,1941-05-24,,"Duluth, MN",USA,for having created new poetic expressions within the great American song tradition,https://masterdataapi.nobelprize.org/2/nobelPrize/lit/2016,http://masterdataapi.nobelprize.org/2/laureate/937,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Joan_Baez_Bob_Dylan_crop.jpg/220px-Joan_Baez_Bob_Dylan_crop.jpg,faces/Q392.jpg,75,,,North America,0.0,0.0,0.0,0.0,38.51,-100.3,38.51,-100.3
2016,Chemistry,Sir J. Fraser Stoddart,male,1942-05-24,"Northwestern University, Evanston, IL, USA",Edinburgh,United Kingdom,for the design and synthesis of molecular machines,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2016,http://masterdataapi.nobelprize.org/2/laureate/932,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Nobel_Laureates_Fraser_Stoddart_2016_%2831117136180%29.jpg/220px-Nobel_Laureates_Fraser_Stoddart_2016_%2831117136180%29.jpg,faces/Q376243.jpg,74,USA,North America,Europe,38.51,-100.3,38.51,-100.3,52.94,-1.23,48.55,5.72
2016,Physics,J. Michael Kosterlitz,male,1943-06-22,"Brown University, Providence, RI, USA",Aberdeen,United Kingdom,for theoretical discoveries of topological phase transitions and topological phases of matter,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2016,http://masterdataapi.nobelprize.org/2/laureate/930,https://upload.wikimedia.org/wikipedia/commons/6/63/Jkosterl.jpg,faces/Q1700920.jpg,73,USA,North America,Europe,38.51,-100.3,38.51,-100.3,52.94,-1.23,48.55,5.72
2016,Physics,David J. Thouless,male,1934-09-21,"University of Washington, Seattle, WA, USA",Bearsden,United Kingdom,for theoretical discoveries of topological phase transitions and topological phases of matter,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2016,http://masterdataapi.nobelprize.org/2/laureate/928,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/DavidThouless_1995_UW.jpg/220px-DavidThouless_1995_UW.jpg,faces/Q726394.jpg,82,USA,North America,Europe,38.51,-100.3,38.51,-100.3,52.94,-1.23,48.55,5.72
2016,Economic Sciences,Oliver Hart,male,1948-10-09,"Harvard University, Cambridge, MA, USA",London,United Kingdom,for their contributions to contract theory,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/2016,http://masterdataapi.nobelprize.org/2/laureate/935,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Nobel_Laureates_Oliver_Hart_2016_%2831341903482%29.jpg/220px-Nobel_Laureates_Oliver_Hart_2016_%2831341903482%29.jpg,faces/Q432890.jpg,68,USA,North America,Europe,38.51,-100.3,38.51,-100.3,52.94,-1.23,48.55,5.72
2016,Medicine,Yoshinori Ohsumi,male,1945-02-09,"Tokyo Institute of Technology, Tokyo, Japan",Fukuoka,Japan,for his discoveries of mechanisms for autophagy,https://masterdataapi.nobelprize.org/2/nobelPrize/med/2016,http://masterdataapi.nobelprize.org/2/laureate/927,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Nobel_Laureates_7428_%2830679389523%29_%28cropped%29.jpg/220px-Nobel_Laureates_7428_%2830679389523%29_%28cropped%29.jpg,faces/Q8056214.jpg,71,Japan,Japan,Japan,36.98,139.59,36.98,139.59,36.98,139.59,36.98,139.59
2016,Physics,F. Duncan M. Haldane,male,1951-09-14,"Princeton University, Princeton, NJ, USA",London,United Kingdom,for theoretical discoveries of topological phase transitions and topological phases of matter,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2016,http://masterdataapi.nobelprize.org/2/laureate/929,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Duncan_Haldane.jpg/220px-Duncan_Haldane.jpg,faces/Q1002250.jpg,65,USA,North America,Europe,38.51,-100.3,38.51,-100.3,52.94,-1.23,48.55,5.72
2016,Chemistry,Bernard L. Feringa,male,1951-05-18,"University of Groningen, Groningen, the Netherlands",Barger-Compascuum,the Netherlands,for the design and synthesis of molecular machines,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2016,http://masterdataapi.nobelprize.org/2/laureate/933,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/FeringaWiki.jpg/220px-FeringaWiki.jpg,faces/Q3259614.jpg,65,the Netherlands,Europe,Europe,52.52,5.74,48.55,5.72,52.52,5.74,48.55,5.72
2016,Economic Sciences,Bengt Holmström,male,1949-04-18,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",Helsinki,Finland,for their contributions to contract theory,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/2016,http://masterdataapi.nobelprize.org/2/laureate/936,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Bengt_Holmstr%C3%B6m.jpg/220px-Bengt_Holmstr%C3%B6m.jpg,faces/Q354897.jpg,67,USA,North America,Europe,38.51,-100.3,38.51,-100.3,63.55,27.32,48.55,5.72
2017,Medicine,Michael Rosbash,male,1944-03-07,"Brandeis University, Waltham, MA, USA","Kansas City, MO",USA,for their discoveries of molecular mechanisms controlling the circadian rhythm,https://masterdataapi.nobelprize.org/2/nobelPrize/med/2017,http://masterdataapi.nobelprize.org/2/laureate/939,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Michael_Rosbash_EM1B8756_%2838847326642%29.jpg/220px-Michael_Rosbash_EM1B8756_%2838847326642%29.jpg,faces/Q1297741.jpg,73,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2017,Physics,Barry C. Barish,male,1936-01-27,"LIGO/VIRGO Collaboration, N/A","Omaha, NE",USA,for decisive contributions to the LIGO detector and the observation of gravitational waves,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2017,http://masterdataapi.nobelprize.org/2/laureate/942,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/05-0367-92D.hr.jpg/220px-05-0367-92D.hr.jpg,faces/Q15900993.jpg,81,N/A,N/A,North America,0.0,0.0,0.0,0.0,38.51,-100.3,38.51,-100.3
2017,Medicine,Michael W. Young,male,1949-03-28,"Rockefeller University, New York, NY, USA","Miami, FL",USA,for their discoveries of molecular mechanisms controlling the circadian rhythm,https://masterdataapi.nobelprize.org/2/nobelPrize/med/2017,http://masterdataapi.nobelprize.org/2/laureate/940,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Michael_W._Young_D81_4345_%2838162439194%29.jpg/220px-Michael_W._Young_D81_4345_%2838162439194%29.jpg,faces/Q1929672.jpg,68,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2017,Physics,Kip S. Thorne,male,1940-06-01,"LIGO/VIRGO Collaboration, N/A","Logan, UT",USA,for decisive contributions to the LIGO detector and the observation of gravitational waves,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2017,http://masterdataapi.nobelprize.org/2/laureate/943,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Kip_Thorne_at_Caltech.jpg/220px-Kip_Thorne_at_Caltech.jpg,faces/Q323320.jpg,77,N/A,N/A,North America,0.0,0.0,0.0,0.0,38.51,-100.3,38.51,-100.3
2017,Physics,Rainer Weiss,male,1932-09-29,"LIGO/VIRGO Collaboration, N/A",Berlin,Germany,for decisive contributions to the LIGO detector and the observation of gravitational waves,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2017,http://masterdataapi.nobelprize.org/2/laureate/941,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Rainer_Weiss_after_a_conference_in_Almer%C3%ADa.jpg/220px-Rainer_Weiss_after_a_conference_in_Almer%C3%ADa.jpg,faces/Q2128461.jpg,85,N/A,N/A,Europe,0.0,0.0,0.0,0.0,51.42,10.6,48.55,5.72
2017,Economic Sciences,Richard H. Thaler,male,1945-09-12,"University of Chicago, Chicago, IL, USA","East Orange, NJ",USA,for his contributions to behavioural economics,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/2017,http://masterdataapi.nobelprize.org/2/laureate/949,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Richard_Thaler_Chatham.jpg/220px-Richard_Thaler_Chatham.jpg,faces/Q371212.jpg,72,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2017,Chemistry,Richard Henderson,male,1945-07-19,"MRC Laboratory of Molecular Biology, Cambridge, United Kingdom",Edinburgh,Scotland,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2017,http://masterdataapi.nobelprize.org/2/laureate/946,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Richard_Henderson_D81_4486_%2838005042695%29.jpg/220px-Richard_Henderson_D81_4486_%2838005042695%29.jpg,faces/Q1678456.jpg,72,United Kingdom,Europe,Scotland,52.94,-1.23,48.55,5.72,0.0,0.0,0.0,0.0
2017,Chemistry,Jacques Dubochet,male,1942-06-08,"University of Lausanne, Lausanne, Switzerland",Aigle,Switzerland,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2017,http://masterdataapi.nobelprize.org/2/laureate/944,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Jacques_Dubochet%2C_2017_%28cropped%29.jpg/220px-Jacques_Dubochet%2C_2017_%28cropped%29.jpg,faces/Q41585344.jpg,75,Switzerland,Europe,Europe,47.0,8.43,48.55,5.72,47.0,8.43,48.55,5.72
2017,Chemistry,Joachim Frank,male,1940-09-12,"Columbia University, New York, NY, USA",Siegen,Germany,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2017,http://masterdataapi.nobelprize.org/2/laureate/945,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Joachim_Frank_EM1B8792_%2827115577469%29.jpg/220px-Joachim_Frank_EM1B8792_%2827115577469%29.jpg,faces/Q28833112.jpg,77,USA,North America,Europe,38.51,-100.3,38.51,-100.3,51.42,10.6,48.55,5.72
2017,Medicine,Jeffrey C. Hall,male,1945-05-03,"University of Maine, Maine, ME, USA","New York, NY",USA,for their discoveries of molecular mechanisms controlling the circadian rhythm,https://masterdataapi.nobelprize.org/2/nobelPrize/med/2017,http://masterdataapi.nobelprize.org/2/laureate/938,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Jeffrey_C._Hall_D81_4349_%2825006040668%29.jpg/220px-Jeffrey_C._Hall_D81_4349_%2825006040668%29.jpg,faces/Q1686435.jpg,72,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2017,Literature,Kazuo Ishiguro,male,1954-11-08,,Nagasaki,Japan,"who, in novels of great emotional force, has uncovered the abyss beneath our illusory sense of connection with the world",https://masterdataapi.nobelprize.org/2/nobelPrize/lit/2017,http://masterdataapi.nobelprize.org/2/laureate/947,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Kazuo_Ishiguro_by_Kubik.JPG/220px-Kazuo_Ishiguro_by_Kubik.JPG,faces/Q272855.jpg,63,,,Japan,0.0,0.0,0.0,0.0,36.98,139.59,36.98,139.59
2018,Medicine,Tasuku Honjo,male,1942-01-27,"Kyoto University, Kyoto, Japan",Kyoto,Japan,for their discovery of cancer therapy by inhibition of negative immune regulation,https://masterdataapi.nobelprize.org/2/nobelPrize/med/2018,http://masterdataapi.nobelprize.org/2/laureate/959,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Tasuku_Honjo_201311.jpg/220px-Tasuku_Honjo_201311.jpg,faces/Q2395341.jpg,76,Japan,Japan,Japan,36.98,139.59,36.98,139.59,36.98,139.59,36.98,139.59
2018,Literature,Olga Tokarczuk,female,1962-01-29,,Sulechów,Poland,for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life,https://masterdataapi.nobelprize.org/2/nobelPrize/lit/2018,http://masterdataapi.nobelprize.org/2/laureate/979,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Olga_Tokarczuk_%282018%29.jpg/220px-Olga_Tokarczuk_%282018%29.jpg,faces/Q254032.jpg,56,,,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Peace,Nadia Murad,female,1993-00-00,,Kojo,Iraq,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2018,http://masterdataapi.nobelprize.org/2/laureate/967,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Nadia_Murad_2023_%28close-up%29.jpg/220px-Nadia_Murad_2023_%28close-up%29.jpg,faces/Q22007112.jpg,25,,,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Physics,Donna Strickland,female,1959-05-27,"University of Waterloo, Waterloo, Canada",Guelph,Canada,"for their method of generating high-intensity, ultra-short optical pulses",https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2018,http://masterdataapi.nobelprize.org/2/laureate/962,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Donna_Strickland_EM1B5760_%2846183560632%29_%28cropped%29.jpg/220px-Donna_Strickland_EM1B5760_%2846183560632%29_%28cropped%29.jpg,faces/Q56855591.jpg,59,Canada,North America,North America,54.98,-100.53,38.51,-100.3,54.98,-100.53,38.51,-100.3
2018,Chemistry,George P. Smith,male,1941-03-10,"University of Missouri, Columbia, USA","Norwalk, CT",USA,for the phage display of peptides and antibodies,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2018,http://masterdataapi.nobelprize.org/2/laureate/964,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/George_Smith_EM1B5987_%2831295398907%29.jpg/220px-George_Smith_EM1B5987_%2831295398907%29.jpg,faces/Q56868017.jpg,77,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2018,Peace,Denis Mukwege,male,1955-03-01,,Bukavu,Democratic Republic of the Congo,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,https://masterdataapi.nobelprize.org/2/nobelPrize/pea/2018,http://masterdataapi.nobelprize.org/2/laureate/966,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Denis_Mukwege_par_Claude_Truong-Ngoc_novembre_2014.jpg/220px-Denis_Mukwege_par_Claude_Truong-Ngoc_novembre_2014.jpg,faces/Q1187542.jpg,63,,,Democratic Republic of the Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Economic Sciences,William D. Nordhaus,male,1941-05-31,"Yale University, New Haven, CT, USA","Albuquerque, NM",USA,for integrating climate change into long-run macroeconomic analysis,https://masterdataapi.nobelprize.org/2/nobelPrize/eco/2018,http://masterdataapi.nobelprize.org/2/laureate/968,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/William_Nordhaus_EM1B6005_%2846234137031%29.jpg/220px-William_Nordhaus_EM1B6005_%2846234137031%29.jpg,faces/Q562481.jpg,77,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2018,Chemistry,Frances H. Arnold,female,1956-07-25,"California Institute of Technology (Caltech), Pasadena, CA, USA","Pittsburgh, PA",USA,for the directed evolution of enzymes,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2018,http://masterdataapi.nobelprize.org/2/laureate/963,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Frances_Arnold_in_2021_at_Caltech_01_%28cropped%29.jpg/220px-Frances_Arnold_in_2021_at_Caltech_01_%28cropped%29.jpg,faces/Q4273363.jpg,62,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2018,Physics,Arthur Ashkin,male,1922-09-02,"Bell Laboratories, Holmdel, NJ, USA","New York, NY",USA,for the optical tweezers and their application to biological systems,https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2018,http://masterdataapi.nobelprize.org/2/laureate/960,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Arthur_Ashkin_EM1B5678_%2844417135450%29.jpg/220px-Arthur_Ashkin_EM1B5678_%2844417135450%29.jpg,faces/Q708472.jpg,96,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2018,Medicine,James P. Allison,male,1948-08-07,"Parker Institute for Cancer Immunotherapy, San Francisco, CA, USA","Alice, TX",USA,for their discovery of cancer therapy by inhibition of negative immune regulation,https://masterdataapi.nobelprize.org/2/nobelPrize/med/2018,http://masterdataapi.nobelprize.org/2/laureate/958,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/James_P._Allison_EM1B5525_%2846207775441%29.jpg/220px-James_P._Allison_EM1B5525_%2846207775441%29.jpg,faces/Q6140731.jpg,70,USA,North America,North America,38.51,-100.3,38.51,-100.3,38.51,-100.3,38.51,-100.3
2018,Chemistry,Sir Gregory P. Winter,male,1951-04-14,"MRC Laboratory of Molecular Biology, Cambridge, United Kingdom",Leicester,United Kingdom,for the phage display of peptides and antibodies,https://masterdataapi.nobelprize.org/2/nobelPrize/che/2018,http://masterdataapi.nobelprize.org/2/laureate/965,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Gregory_Winter%2C_2016_%28cropped%29.jpg/220px-Gregory_Winter%2C_2016_%28cropped%29.jpg,faces/Q1545000.jpg,67,United Kingdom,Europe,Europe,52.94,-1.23,48.55,5.72,52.94,-1.23,48.55,5.72
2018,Physics,Gérard Mourou,male,1944-06-22,"École Polytechnique, Palaiseau, France",Albertville,France,"for their method of generating high-intensity, ultra-short optical pulses",https://masterdataapi.nobelprize.org/2/nobelPrize/phy/2018,http://masterdataapi.nobelprize.org/2/laureate/961,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/G%C3%A9rard_Mourou%2C_2014.jpg/220px-G%C3%A9rard_Mourou%2C_2014.jpg,faces/Q556543.jpg,74,France,Europe,Europe,46.97,2.7,48.55,5.72,46.97,2.7,48.55,5.72
